ID_Cliente,Evasion,Genero,AdultoMayor,TienePareja,Dependientes,MesesAntiguedad,ServicioTelefonico,LineasMultiples,ServicioInternet,SeguridadEnLinea,RespaldoEnLinea,ProteccionDispositivo,SoporteTecnico,StreamingTV,StreamingPeliculas,TipoContrato,FacturaElectronica,MetodoPago,CuentasDiarias,CargoMensual,CargoTotal
8100-PNJMH,No,Masculino,No,Sí,Sí,68,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Tarjeta de crédito (automático),2.96,88.85,6132.7
8104-OSKWT,No,Femenino,No,No,No,12,Sí,Sí,Fibra óptica,Sí,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.66,79.8,1001.2
8106-GWQOK,No,Masculino,No,Sí,No,38,No,Sin servicio telefónico,DSL,Sí,Sí,No,Sí,Sí,Sí,Dos años,Sí,Transferencia bancaria (automática),2.0,60.0,2193.2
8107-KNCIM,No,Masculino,Sí,Sí,No,14,Sí,Sí,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.5,75.1,1013.35
8107-RZLNV,No,Masculino,No,Sí,No,72,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí,Dos años,Sí,Transferencia bancaria (automática),3.54,106.3,7565.35
8108-UXRQN,No,Femenino,No,Sí,Sí,11,No,Sin servicio telefónico,DSL,Sí,No,No,No,Sí,Sí,Mensual,No,Cheque electrónico,1.68,50.55,565.35
8109-YUOHE,No,Masculino,No,No,No,17,Sí,No,DSL,Sí,Sí,No,No,No,No,Un año,No,Cheque por correo,1.87,56.1,946.95
8111-BKVDS,No,Femenino,No,No,No,10,No,Sin servicio telefónico,DSL,Sí,Sí,Sí,No,No,No,Mensual,No,Transferencia bancaria (automática),1.36,40.7,449.3
8111-RKSPX,Sí,Masculino,No,No,No,4,Sí,Sí,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Transferencia bancaria (automática),2.41,72.2,305.55
8111-SLLHI,Sí,Masculino,Sí,Sí,No,39,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.52,105.65,4284.8
8118-LSUEL,Sí,Masculino,Sí,No,No,23,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.55,106.4,2483.5
8118-TJAFG,No,Masculino,No,Sí,Sí,9,Sí,No,Fibra óptica,No,Sí,No,Sí,Sí,Sí,Mensual,Sí,Cheque electrónico,3.38,101.5,906.85
8120-JDCAM,No,Masculino,No,Sí,Sí,4,Sí,No,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Cheque por correo,2.32,69.55,284.9
8123-QBNAZ,No,Femenino,No,Sí,Sí,36,Sí,Sí,Fibra óptica,Sí,No,Sí,No,Sí,Sí,Mensual,Sí,Tarjeta de crédito (automático),3.48,104.5,3684.95
8124-NZVGJ,No,Femenino,No,No,No,6,No,Sin servicio telefónico,DSL,No,No,No,Sí,Sí,Sí,Un año,Sí,Cheque por correo,1.64,49.25,255.6
8125-QPFJD,No,Femenino,No,Sí,No,72,Sí,Sí,DSL,Sí,No,Sí,Sí,Sí,Sí,Dos años,Sí,Transferencia bancaria (automática),2.83,84.9,6065.3
8128-YVJRG,Sí,Femenino,No,No,No,7,Sí,Sí,Fibra óptica,Sí,No,No,No,No,No,Mensual,Sí,Cheque por correo,2.66,79.65,604.7
8129-GMVGI,No,Femenino,No,Sí,Sí,56,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque por correo,0.67,20.05,1090.1
8132-YPVBX,No,Femenino,No,No,No,6,Sí,No,Fibra óptica,No,Sí,No,No,No,Sí,Mensual,Sí,Cheque por correo,2.86,85.95,514.6
8133-ANHHJ,No,Femenino,Sí,No,No,49,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,No,Sí,Un año,No,Transferencia bancaria (automática),3.43,103.0,5166.2
8138-EALND,No,Masculino,No,No,No,15,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque por correo,0.66,19.75,311.6
8143-ETQTI,No,Femenino,No,Sí,Sí,23,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,Sí,Cheque por correo,0.65,19.65,451.55
8144-DGHXP,No,Femenino,No,No,No,54,Sí,No,DSL,Sí,No,Sí,Sí,Sí,Sí,Dos años,No,Cheque electrónico,2.69,80.6,4299.95
8146-QQKZH,No,Femenino,No,Sí,No,71,Sí,No,DSL,Sí,No,Sí,Sí,Sí,Sí,Dos años,No,Transferencia bancaria (automática),2.73,81.85,5924.4
8148-BPLZQ,No,Masculino,No,No,No,34,Sí,No,DSL,No,Sí,No,No,No,No,Mensual,Sí,Cheque electrónico,1.66,49.8,1734.2
8148-NLEGT,No,Femenino,No,Sí,Sí,42,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque electrónico,0.76,22.95,1014.25
8148-WOCMK,No,Masculino,No,Sí,Sí,8,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Tarjeta de crédito (automático),0.65,19.6,125.0
8149-AIQCG,No,Masculino,No,No,No,39,Sí,Sí,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Tarjeta de crédito (automático),2.44,73.15,2730.85
8149-RSOUN,Sí,Femenino,No,No,No,1,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.13,93.85,93.85
8150-QUDFX,No,Masculino,No,No,No,2,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque por correo,0.66,19.85,51.6
8152-UOBNY,No,Femenino,Sí,No,No,50,Sí,Sí,Fibra óptica,No,Sí,No,Sí,Sí,Sí,Un año,Sí,Cheque electrónico,3.56,106.8,5347.95
8152-VETUR,No,Femenino,No,Sí,No,72,Sí,Sí,Fibra óptica,No,Sí,No,No,Sí,Sí,Dos años,Sí,Tarjeta de crédito (automático),3.26,97.7,6869.7
8155-IBNHG,Sí,Femenino,No,Sí,No,24,Sí,Sí,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Tarjeta de crédito (automático),2.51,75.4,1747.85
8158-WPEZG,No,Masculino,No,No,No,11,No,Sin servicio telefónico,DSL,No,Sí,No,Sí,No,No,Mensual,Sí,Cheque electrónico,1.19,35.65,425.1
8160-HOWOX,No,Femenino,No,No,No,7,Sí,No,DSL,No,No,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,2.23,66.85,458.1
8161-QYMTT,No,Masculino,No,No,No,7,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.14,94.1,701.3
8164-OCKUJ,No,Femenino,No,Sí,Sí,59,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque por correo,0.69,20.6,1286.0
8165-CBKXO,No,Masculino,No,Sí,Sí,66,No,Sin servicio telefónico,DSL,No,Sí,Sí,No,Sí,Sí,Dos años,Sí,Tarjeta de crédito (automático),1.89,56.75,3708.4
8165-ZJRNM,No,Femenino,No,Sí,Sí,72,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Transferencia bancaria (automática),0.79,23.75,1679.25
8166-ORCHU,No,Masculino,Sí,Sí,No,33,Sí,No,Fibra óptica,Sí,Sí,No,Sí,No,Sí,Un año,Sí,Cheque electrónico,3.12,93.55,3055.5
8166-ZZTFS,Sí,Femenino,Sí,Sí,No,66,Sí,Sí,DSL,No,Sí,Sí,No,Sí,Sí,Dos años,Sí,Transferencia bancaria (automática),2.68,80.55,5265.1
8167-GJLRN,No,Masculino,No,No,No,3,No,Sin servicio telefónico,DSL,No,No,No,Sí,No,No,Mensual,No,Cheque electrónico,1.01,30.4,82.15
8168-UQWWF,Sí,Femenino,No,No,No,11,Sí,Sí,Fibra óptica,No,No,Sí,No,Sí,Sí,Mensual,Sí,Transferencia bancaria (automática),3.26,97.85,1105.4
8169-SAEJD,No,Masculino,Sí,Sí,No,69,No,Sin servicio telefónico,DSL,Sí,Sí,No,No,Sí,Sí,Dos años,No,Tarjeta de crédito (automático),1.88,56.55,3952.65
8173-RXAYP,No,Femenino,No,Sí,Sí,24,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque por correo,0.66,19.7,452.55
8174-LNWMW,No,Femenino,No,No,No,31,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Tarjeta de crédito (automático),0.7,20.9,689.35
8174-TBVCF,No,Femenino,No,Sí,No,70,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Tarjeta de crédito (automático),3.16,94.8,6859.05
8178-EYZUO,Sí,Masculino,No,No,No,46,Sí,Sí,Fibra óptica,Sí,Sí,No,No,No,Sí,Mensual,Sí,Cheque electrónico,3.12,93.7,4154.8
8180-AKMJV,No,Femenino,No,No,No,1,Sí,No,DSL,No,No,No,No,No,No,Mensual,Sí,Tarjeta de crédito (automático),1.48,44.55,44.55
8181-YHCMF,No,Femenino,No,Sí,Sí,68,No,Sin servicio telefónico,DSL,No,Sí,Sí,Sí,Sí,Sí,Dos años,No,Tarjeta de crédito (automático),2.01,60.3,4109.0
8182-BJDSI,Sí,Femenino,No,No,No,28,Sí,Sí,Fibra óptica,No,Sí,No,No,No,Sí,Mensual,Sí,Cheque electrónico,3.0,89.95,2625.55
8182-PNAGI,Sí,Masculino,No,No,No,12,Sí,No,DSL,No,No,No,Sí,No,No,Mensual,No,Transferencia bancaria (automática),1.68,50.25,593.75
8183-ONMXC,Sí,Femenino,No,No,No,2,Sí,No,Fibra óptica,No,No,No,No,No,Sí,Mensual,No,Cheque electrónico,2.69,80.75,159.45
8184-WMOFI,No,Masculino,No,Sí,Sí,62,Sí,No,DSL,Sí,No,Sí,Sí,No,Sí,Un año,No,Tarjeta de crédito (automático),2.38,71.4,4487.3
8185-UPYBR,Sí,Masculino,No,Sí,No,6,Sí,Sí,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.52,75.5,438.0
8189-DUKMV,No,Femenino,No,Sí,No,4,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,No,Transferencia bancaria (automática),0.68,20.5,79.05
8189-HBVRW,No,Femenino,No,No,No,53,Sí,Sí,Fibra óptica,Sí,Sí,Sí,No,No,No,Mensual,No,Cheque electrónico,3.03,90.8,4921.2
8189-XRIKE,No,Femenino,Sí,No,No,32,Sí,No,Fibra óptica,No,No,No,No,Sí,Sí,Mensual,No,Cheque electrónico,3.03,90.95,2897.95
8190-ZTQFB,No,Masculino,No,No,No,41,No,Sin servicio telefónico,DSL,No,No,Sí,No,Sí,Sí,Un año,Sí,Cheque electrónico,1.71,51.35,2075.1
8191-XWSZG,No,Femenino,No,No,No,52,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,No,Cheque por correo,0.69,20.65,1022.95
8194-PEEBY,No,Femenino,No,Sí,Sí,24,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,No,Cheque por correo,0.66,19.9,533.5
8197-BFWVU,No,Femenino,No,Sí,Sí,72,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Transferencia bancaria (automática),3.11,93.25,6688.95
8198-RKSZG,No,Femenino,No,Sí,Sí,14,Sí,Sí,DSL,No,Sí,No,Sí,Sí,Sí,Mensual,No,Tarjeta de crédito (automático),2.68,80.45,1137.05
8199-ZLLSA,Sí,Masculino,No,No,No,67,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí,Un año,Sí,Transferencia bancaria (automática),3.94,118.35,7804.15
8200-KLNYW,No,Femenino,No,Sí,No,21,Sí,No,DSL,Sí,No,Sí,Sí,Sí,Sí,Un año,No,Cheque por correo,2.7,80.9,1714.95
8200-LGKSR,No,Masculino,No,Sí,No,71,Sí,Sí,DSL,Sí,No,Sí,Sí,Sí,Sí,Dos años,No,Cheque electrónico,2.77,83.2,6126.1
8201-AAXCB,No,Masculino,No,Sí,Sí,25,Sí,Sí,DSL,No,No,No,No,Sí,No,Mensual,No,Cheque electrónico,2.01,60.35,1404.65
8203-XJZRC,No,Masculino,No,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque por correo,0.68,20.25,20.25
8204-TIFGJ,No,Femenino,No,No,No,23,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Sí,Transferencia bancaria (automática),0.68,20.3,470.6
8204-YJCLA,No,Masculino,Sí,Sí,Sí,72,No,Sin servicio telefónico,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Transferencia bancaria (automática),2.16,64.8,4732.35
8205-MQUGY,No,Masculino,No,Sí,Sí,12,Sí,No,DSL,Sí,No,No,No,No,No,Mensual,Sí,Cheque electrónico,1.64,49.2,571.15
8205-OTCHB,Sí,Masculino,No,No,No,22,No,Sin servicio telefónico,DSL,No,Sí,Sí,No,No,Sí,Un año,Sí,Transferencia bancaria (automática),1.46,43.75,903.6
8205-VSLRB,No,Masculino,No,Sí,No,70,Sí,Sí,DSL,Sí,No,Sí,Sí,No,Sí,Dos años,No,Tarjeta de crédito (automático),2.58,77.3,5498.2
8207-DMRVL,No,Masculino,No,Sí,Sí,72,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,No,Transferencia bancaria (automática),3.82,114.55,8306.05
8207-VVMYB,No,Femenino,No,Sí,No,70,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,Sí,Transferencia bancaria (automática),0.87,26.0,2006.95
8208-EUMTE,No,Masculino,No,No,No,16,No,Sin servicio telefónico,DSL,Sí,Sí,Sí,Sí,Sí,No,Dos años,No,Cheque por correo,1.83,54.85,916.15
8212-CRQXP,No,Femenino,No,Sí,No,22,Sí,No,Fibra óptica,No,No,No,No,Sí,No,Mensual,Sí,Tarjeta de crédito (automático),2.67,80.0,1706.45
8212-DJRCH,No,Masculino,No,Sí,Sí,5,Sí,No,Fibra óptica,Sí,No,Sí,No,No,Sí,Mensual,Sí,Cheque por correo,3.01,90.35,434.5
8213-TAZPM,No,Femenino,No,Sí,Sí,69,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí,Un año,Sí,Transferencia bancaria (automática),3.62,108.75,7493.05
8215-NGSPE,No,Femenino,No,Sí,Sí,42,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque por correo,0.67,20.0,833.55
8216-AZUUZ,No,Femenino,No,Sí,Sí,42,Sí,No,Fibra óptica,No,No,Sí,Sí,Sí,Sí,Dos años,Sí,Cheque electrónico,3.35,100.4,4303.65
8217-QYOHV,No,Masculino,No,No,No,5,Sí,No,DSL,Sí,No,No,Sí,No,No,Mensual,Sí,Cheque por correo,1.86,55.75,266.95
8218-FFJDS,No,Femenino,No,Sí,No,72,Sí,Sí,DSL,Sí,Sí,No,Sí,Sí,Sí,Dos años,Sí,Transferencia bancaria (automática),2.88,86.4,6058.95
8219-VYBVI,No,Masculino,No,No,Sí,39,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Cheque por correo,0.83,25.0,1004.35
8220-OCUFY,No,Femenino,No,No,No,21,Sí,No,DSL,Sí,No,Sí,Sí,No,No,Un año,Sí,Cheque electrónico,2.01,60.25,1258.35
8221-EQDGL,No,Masculino,No,Sí,No,35,Sí,No,DSL,Sí,Sí,Sí,No,No,No,Mensual,No,Cheque por correo,2.03,61.0,2130.45
8221-HVAYI,No,Masculino,No,Sí,Sí,35,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,No,Dos años,Sí,Tarjeta de crédito (automático),2.31,69.15,2490.15
8224-DWCKX,No,Masculino,Sí,No,No,12,Sí,Sí,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Tarjeta de crédito (automático),2.44,73.3,828.05
8224-IVVPA,No,Femenino,No,No,No,27,Sí,No,DSL,Sí,Sí,No,No,No,No,Mensual,Sí,Cheque por correo,1.89,56.7,1652.95
8224-KDLKN,No,Masculino,No,Sí,Sí,72,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Transferencia bancaria (automática),0.83,25.0,1738.9
8224-UAXBZ,No,Femenino,No,Sí,No,58,No,Sin servicio telefónico,DSL,Sí,Sí,No,No,Sí,No,Un año,Sí,Cheque electrónico,1.51,45.35,2540.1
8225-BTJAU,Sí,Masculino,Sí,No,No,10,Sí,No,Fibra óptica,No,No,No,No,No,Sí,Mensual,Sí,Cheque electrónico,2.64,79.25,793.55
8226-BXGES,No,Masculino,No,Sí,No,64,Sí,Sí,Fibra óptica,Sí,Sí,Sí,No,No,No,Un año,No,Transferencia bancaria (automática),2.98,89.45,5692.65
8229-BUJHX,No,Femenino,No,Sí,Sí,71,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Transferencia bancaria (automática),0.68,20.5,1500.95
8229-MYEJZ,No,Femenino,No,No,No,10,Sí,No,DSL,No,Sí,No,No,No,No,Mensual,No,Cheque electrónico,1.71,51.2,498.25
8229-TNIQA,Sí,Femenino,No,No,No,4,Sí,No,DSL,No,No,No,No,No,No,Mensual,Sí,Cheque por correo,1.51,45.3,196.95
8231-BSWXX,No,Masculino,No,No,No,71,Sí,Sí,Fibra óptica,No,Sí,No,No,No,No,Un año,Sí,Tarjeta de crédito (automático),2.64,79.05,5552.5
8232-CTLKO,No,Femenino,No,Sí,Sí,66,Sí,No,DSL,Sí,No,No,No,Sí,No,Dos años,Sí,Cheque electrónico,1.99,59.75,3996.8
8232-UTFOZ,No,Masculino,No,No,No,69,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Tarjeta de crédito (automático),0.66,19.95,1399.35
8234-GSZYK,No,Masculino,No,No,No,43,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Transferencia bancaria (automática),0.88,26.45,1110.05
8237-ULIXL,No,Femenino,No,Sí,No,72,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Tarjeta de crédito (automático),0.83,24.85,1871.85
8241-JUIQO,No,Femenino,No,No,No,61,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,No,Transferencia bancaria (automática),0.65,19.45,1336.35
8242-JSVBO,No,Masculino,No,No,No,7,Sí,No,DSL,No,No,No,No,No,No,Mensual,Sí,Transferencia bancaria (automática),1.49,44.65,322.5
8242-PDSGJ,No,Masculino,No,Sí,No,70,No,Sin servicio telefónico,DSL,Sí,No,Sí,Sí,No,No,Dos años,Sí,Tarjeta de crédito (automático),1.3,39.15,2692.75
8242-SOQUO,No,Femenino,Sí,No,No,5,Sí,No,Fibra óptica,No,Sí,No,No,Sí,No,Mensual,Sí,Cheque electrónico,2.82,84.7,392.5
8245-UMPYT,Sí,Femenino,Sí,No,No,16,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.21,96.4,1581.2
8246-SHFGA,No,Masculino,No,No,No,17,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Tarjeta de crédito (automático),0.7,21.1,385.55
8249-THVEC,No,Masculino,No,Sí,Sí,51,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,No,Cheque por correo,0.65,19.4,997.75
8250-ZNGGW,No,Femenino,Sí,No,No,5,Sí,No,DSL,Sí,Sí,No,Sí,No,No,Mensual,No,Tarjeta de crédito (automático),2.0,59.9,287.85
8257-RZAHR,Sí,Femenino,No,Sí,No,14,Sí,Sí,DSL,Sí,No,No,No,Sí,No,Mensual,Sí,Transferencia bancaria (automática),2.16,64.7,941.0
8258-GSTJK,Sí,Masculino,Sí,No,No,3,Sí,Sí,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.57,77.0,237.75
8259-DZLIZ,No,Femenino,No,Sí,Sí,64,Sí,Sí,DSL,No,Sí,No,No,No,No,Un año,Sí,Transferencia bancaria (automática),1.8,53.85,3399.85
8259-NFJTV,No,Femenino,No,Sí,Sí,7,No,Sin servicio telefónico,DSL,Sí,No,No,Sí,No,No,Mensual,No,Cheque por correo,1.16,34.65,246.6
8260-NGFNY,Sí,Femenino,No,No,No,1,No,Sin servicio telefónico,DSL,No,No,No,No,No,No,Mensual,No,Cheque por correo,0.84,25.2,25.2
8261-GWDBQ,No,Femenino,Sí,Sí,No,60,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Transferencia bancaria (automática),3.87,116.05,6925.9
8262-COGGB,No,Masculino,No,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Sí,Cheque por correo,0.68,20.45,20.45
8263-JQAIK,Sí,Masculino,Sí,No,No,2,No,Sin servicio telefónico,DSL,No,No,No,No,No,No,Mensual,Sí,Cheque por correo,0.82,24.45,47.5
8263-OKETD,No,Femenino,No,No,No,20,Sí,Sí,DSL,No,Sí,No,Sí,No,Sí,Mensual,Sí,Tarjeta de crédito (automático),2.3,68.9,1370.35
8263-QMNTJ,No,Masculino,No,Sí,No,72,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí,Dos años,Sí,Cheque electrónico,3.85,115.55,8425.3
8265-HKSOW,No,Femenino,No,Sí,Sí,72,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,No,Sí,Dos años,No,Tarjeta de crédito (automático),3.58,107.45,7658.3
8266-VBFQL,No,Masculino,No,No,No,4,Sí,No,Fibra óptica,No,No,Sí,Sí,No,Sí,Mensual,Sí,Cheque electrónico,3.01,90.4,356.65
8267-KFGYD,No,Masculino,No,No,Sí,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Sí,Cheque por correo,0.7,21.05,21.05
8267-ZNYVZ,Sí,Femenino,No,Sí,No,33,Sí,No,Fibra óptica,Sí,No,Sí,Sí,Sí,Sí,Un año,Sí,Cheque electrónico,3.46,103.75,3361.05
8268-YDIXR,No,Masculino,No,Sí,No,56,Sí,Sí,Fibra óptica,Sí,Sí,Sí,No,No,No,Un año,Sí,Cheque electrónico,3.1,93.15,5253.95
8270-RKSAP,No,Masculino,No,No,No,9,Sí,No,Fibra óptica,No,No,No,No,No,No,Mensual,Sí,Cheque electrónico,2.35,70.5,597.9
8272-ONJLV,No,Masculino,No,No,No,12,Sí,No,Fibra óptica,No,No,Sí,No,Sí,Sí,Un año,No,Cheque electrónico,3.19,95.7,1184.0
8276-MQBYC,Sí,Masculino,Sí,No,No,51,Sí,Sí,Fibra óptica,No,No,Sí,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.26,97.8,4913.3
8277-RVRSV,No,Femenino,No,Sí,Sí,33,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,No,Tarjeta de crédito (automático),0.8,24.15,800.3
8280-MQRQN,Sí,Femenino,No,No,No,1,Sí,No,DSL,No,No,Sí,No,No,No,Mensual,Sí,Cheque por correo,1.68,50.45,50.45
8285-ABVLB,No,Femenino,No,Sí,No,70,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,No,Tarjeta de crédito (automático),0.66,19.85,1328.35
8286-AFUYI,No,Masculino,No,No,No,1,Sí,No,DSL,Sí,No,No,No,No,No,Mensual,No,Cheque electrónico,1.6,47.95,47.95
8290-YWKHZ,Sí,Femenino,Sí,Sí,No,32,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí,Mensual,Sí,Cheque electrónico,3.11,93.2,2931.0
8292-FRFZQ,No,Femenino,No,No,No,39,No,Sin servicio telefónico,DSL,Sí,Sí,No,Sí,No,No,Un año,No,Transferencia bancaria (automática),1.37,41.15,1700.9
8292-ITGYJ,No,Femenino,No,Sí,Sí,45,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,Sí,Transferencia bancaria (automática),0.82,24.65,1138.8
8292-TYSPY,Sí,Masculino,No,No,No,19,Sí,No,DSL,No,No,Sí,Sí,No,No,Mensual,Sí,Tarjeta de crédito (automático),1.83,55.0,1046.5
8294-UIMBA,No,Femenino,No,No,No,30,Sí,No,Fibra óptica,No,No,No,Sí,Sí,Sí,Un año,Sí,Transferencia bancaria (automática),3.15,94.4,2638.1
8295-FHIVV,No,Masculino,No,No,No,7,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Sí,Cheque por correo,0.65,19.4,168.65
8295-KMENE,No,Femenino,No,Sí,Sí,59,Sí,Sí,DSL,Sí,No,Sí,Sí,Sí,No,Dos años,Sí,Cheque por correo,2.55,76.45,4519.5
8305-VHZBZ,Sí,Masculino,No,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Sí,Cheque por correo,0.67,20.2,20.2
